2007 Federal Election House of Representatives First Preferences By Candidate By Polling Place for ACT [Event:13745 Phase:FinalResults Generated:2008-09-03T12:42:14 Cycle:349e38e7-5eda-4bc7-a4a0-805bff59620f Created:2008-08-13T17:22:12 Environment:TEST Site:Primary Server:TST-VTR04 Version:4.8.0.0]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
ACT,101,Canberra,8772,Gowrie,17614,ELLIS,Annette,3,Y,Y,ALP,Australian Labor Party,1136,-1
ACT,101,Canberra,8772,Gowrie,17310,HOLDER,John,4,N,N,CEC,Citizens Electoral Council,28,0.39
ACT,101,Canberra,8772,Gowrie,999,Informal,Informal,999,N,N,,Informal,61,-1.13
ACT,101,Canberra,8817,Griffith,17277,BRESNAN,Amanda,1,N,N,GRN,The Greens,261,5.09
ACT,101,Canberra,8817,Griffith,18175,COLBERT,Natalie,2,N,N,LP,Liberal,644,5.89
ACT,101,Canberra,8817,Griffith,17614,ELLIS,Annette,3,Y,Y,ALP,Australian Labor Party,779,-8.11
ACT,101,Canberra,8817,Griffith,17310,HOLDER,John,4,N,N,CEC,Citizens Electoral Council,4,0.24
ACT,101,Canberra,8817,Griffith,999,Informal,Informal,999,N,N,,Informal,44,0.3
ACT,101,Canberra,8773,Holder,17277,BRESNAN,Amanda,1,N,N,GRN,The Greens,277,2.09
ACT,101,Canberra,8773,Holder,18175,COLBERT,Natalie,2,N,N,LP,Liberal,673,0.08
ACT,101,Canberra,8773,Holder,17614,ELLIS,Annette,3,Y,Y,ALP,Australian Labor Party,1074,-0.15
ACT,101,Canberra,8773,Holder,17310,HOLDER,John,4,N,N,CEC,Citizens Electoral Council,16,0.04
ACT,101,Canberra,8773,Holder,999,Informal,Informal,999,N,N,,Informal,49,-1.18
ACT,101,Canberra,8774,Hughes,17277,BRESNAN,Amanda,1,N,N,GRN,The Greens,506,2.47
ACT,101,Canberra,8774,Hughes,18175,COLBERT,Natalie,2,N,N,LP,Liberal,1181,-0.07
ACT,101,Canberra,8774,Hughes,17614,ELLIS,Annette,3,Y,Y,ALP,Australian Labor Party,1628,-0.71
