2007 Federal Election House of Representatives First Preferences By Candidate By Polling Place for VIC [Event:13745 Phase:FinalResults Generated:2008-09-03T12:42:39 Cycle:349e38e7-5eda-4bc7-a4a0-805bff59620f Created:2008-08-13T17:22:12 Environment:TEST Site:Primary Server:TST-VTR04 Version:4.8.0.0]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
VIC,197,Aston,2957,Kent Park,18373,PEPPER,Adam,6,N,N,GRN,Australian Greens,48,-1.26
VIC,197,Aston,2957,Kent Park,999,Informal,Informal,999,N,N,,Informal,40,-1.22
VIC,197,Aston,2958,Knox Gardens,17950,AZA,Rachal,1,N,N,DEM,Australian Democrats,47,0.69
VIC,197,Aston,2958,Knox Gardens,17580,MITCHELL,Doug,2,N,N,CEC,Citizens Electoral Council,8,-0.59
VIC,197,Aston,2958,Knox Gardens,17236,PEARCE,Chris,3,Y,Y,LP,Liberal,1514,-6.96
VIC,197,Aston,2958,Knox Gardens,18028,RALEIGH,Gerry,4,N,N,ALP,Australian Labor Party,1164,6.79
VIC,197,Aston,2958,Knox Gardens,17640,LAKE,Peter,5,N,N,FFP,Family First,138,0.95
VIC,197,Aston,2958,Knox Gardens,18373,PEPPER,Adam,6,N,N,GRN,Australian Greens,101,-0.52
VIC,197,Aston,2958,Knox Gardens,999,Informal,Informal,999,N,N,,Informal,84,-1.12
VIC,197,Aston,2956,Knoxfield,17950,AZA,Rachal,1,N,N,DEM,Australian Democrats,36,-0.81
VIC,197,Aston,2956,Knoxfield,17580,MITCHELL,Doug,2,N,N,CEC,Citizens Electoral Council,11,-0.21
VIC,197,Aston,2956,Knoxfield,17236,PEARCE,Chris,3,Y,Y,LP,Liberal,1352,-8.74
VIC,197,Aston,2956,Knoxfield,18028,RALEIGH,Gerry,4,N,N,ALP,Australian Labor Party,1221,10.67
VIC,197,Aston,2956,Knoxfield,17640,LAKE,Peter,5,N,N,FFP,Family First,102,0.43
VIC,197,Aston,2956,Knoxfield,18373,PEPPER,Adam,6,N,N,GRN,Australian Greens,122,-0.65
VIC,197,Aston,2956,Knoxfield,999,Informal,Informal,999,N,N,,Informal,90,-1.27
VIC,197,Aston,2959,Lysterfield,17950,AZA,Rachal,1,N,N,DEM,Australian Democrats,15,-0.31
VIC,197,Aston,2959,Lysterfield,17580,MITCHELL,Doug,2,N,N,CEC,Citizens Electoral Council,9,-0.02
VIC,197,Aston,2959,Lysterfield,17236,PEARCE,Chris,3,Y,Y,LP,Liberal,1512,-9.4
VIC,197,Aston,2959,Lysterfield,18028,RALEIGH,Gerry,4,N,N,ALP,Australian Labor Party,765,7.37
VIC,197,Aston,2959,Lysterfield,17640,LAKE,Peter,5,N,N,FFP,Family First,98,1.37
VIC,197,Aston,2959,Lysterfield,18373,PEPPER,Adam,6,N,N,GRN,Australian Greens,98,1.47
VIC,197,Aston,2959,Lysterfield,999,Informal,Informal,999,N,N,,Informal,86,-0.42
VIC,197,Aston,31993,Melbourne (Aston),17950,AZA,Rachal,1,N,N,DEM,Australian Democrats,2,1.52
VIC,197,Aston,31993,Melbourne (Aston),17580,MITCHELL,Doug,2,N,N,CEC,Citizens Electoral Council,1,1.56
VIC,197,Aston,31993,Melbourne (Aston),17236,PEARCE,Chris,3,Y,Y,LP,Liberal,24,-10.89
VIC,197,Aston,31993,Melbourne (Aston),18028,RALEIGH,Gerry,4,N,N,ALP,Australian Labor Party,25,5.19
VIC,197,Aston,31993,Melbourne (Aston),17640,LAKE,Peter,5,N,N,FFP,Family First,2,1.52
VIC,197,Aston,31993,Melbourne (Aston),18373,PEPPER,Adam,6,N,N,GRN,Australian Greens,10,4.34
VIC,197,Aston,31993,Melbourne (Aston),999,Informal,Informal,999,N,N,,Informal,1,1.54
VIC,197,Aston,2960,Morack,17950,AZA,Rachal,1,N,N,DEM,Australian Democrats,28,0.28
VIC,197,Aston,2960,Morack,17580,MITCHELL,Doug,2,N,N,CEC,Citizens Electoral Council,3,-0.2
VIC,197,Aston,2960,Morack,17236,PEARCE,Chris,3,Y,Y,LP,Liberal,1017,-4.46
VIC,197,Aston,2960,Morack,18028,RALEIGH,Gerry,4,N,N,ALP,Australian Labor Party,698,6.67
VIC,197,Aston,2960,Morack,17640,LAKE,Peter,5,N,N,FFP,Family First,48,0.04
VIC,197,Aston,2960,Morack,18373,PEPPER,Adam,6,N,N,GRN,Australian Greens,108,-2.02
VIC,197,Aston,2960,Morack,999,Informal,Informal,999,N,N,,Informal,44,-1.61
VIC,197,Aston,2961,Mountain Gate,17950,AZA,Rachal,1,N,N,DEM,Australian Democrats,66,0.43
VIC,197,Aston,2961,Mountain Gate,17580,MITCHELL,Doug,2,N,N,CEC,Citizens Electoral Council,7,-0.4
VIC,197,Aston,2961,Mountain Gate,17236,PEARCE,Chris,3,Y,Y,LP,Liberal,1559,-10.5
VIC,197,Aston,2961,Mountain Gate,18028,RALEIGH,Gerry,4,N,N,ALP,Australian Labor Party,1519,10.35
VIC,197,Aston,2961,Mountain Gate,17640,LAKE,Peter,5,N,N,FFP,Family First,142,0.94
VIC,197,Aston,2961,Mountain Gate,18373,PEPPER,Adam,6,N,N,GRN,Australian Greens,194,-0.01
VIC,197,Aston,2961,Mountain Gate,999,Informal,Informal,999,N,N,,Informal,139,-1.87
VIC,197,Aston,11513,Park Ridge,17950,AZA,Rachal,1,N,N,DEM,Australian Democrats,32,0.22
VIC,197,Aston,11513,Park Ridge,17580,MITCHELL,Doug,2,N,N,CEC,Citizens Electoral Council,5,-0.34
VIC,197,Aston,11513,Park Ridge,17236,PEARCE,Chris,3,Y,Y,LP,Liberal,1296,-6.82
VIC,197,Aston,11513,Park Ridge,18028,RALEIGH,Gerry,4,N,N,ALP,Australian Labor Party,1010,7.55
VIC,197,Aston,11513,Park Ridge,17640,LAKE,Peter,5,N,N,FFP,Family First,81,-0.61
VIC,197,Aston,11513,Park Ridge,18373,PEPPER,Adam,6,N,N,GRN,Australian Greens,123,0.77
VIC,197,Aston,11513,Park Ridge,999,Informal,Informal,999,N,N,,Informal,98,-0.07
VIC,197,Aston,3577,Parkmore,17950,AZA,Rachal,1,N,N,DEM,Australian Democrats,40,0.46
VIC,197,Aston,3577,Parkmore,17580,MITCHELL,Doug,2,N,N,CEC,Citizens Electoral Council,2,-0.7
VIC,197,Aston,3577,Parkmore,17236,PEARCE,Chris,3,Y,Y,LP,Liberal,1005,-7.86
VIC,197,Aston,3577,Parkmore,18028,RALEIGH,Gerry,4,N,N,ALP,Australian Labor Party,1032,8.86
VIC,197,Aston,3577,Parkmore,17640,LAKE,Peter,5,N,N,FFP,Family First,70,0.56
VIC,197,Aston,3577,Parkmore,18373,PEPPER,Adam,6,N,N,GRN,Australian Greens,141,-0.72
VIC,197,Aston,3577,Parkmore,999,Informal,Informal,999,N,N,,Informal,55,-2.98
VIC,197,Aston,2963,Rowville,17950,AZA,Rachal,1,N,N,DEM,Australian Democrats,43,-0.01
VIC,197,Aston,2963,Rowville,17580,MITCHELL,Doug,2,N,N,CEC,Citizens Electoral Council,10,-0.22
VIC,197,Aston,2963,Rowville,17236,PEARCE,Chris,3,Y,Y,LP,Liberal,1897,-9.39
