2010 Federal Election House of Representatives First Preferences By Candidate By Polling Place for NSW [Event:15508 Phase:FinalResults Generated:2013-01-22T15:02:32 Cycle:109e02bb-5f15-4808-984f-b47255b191fb Created:2013-01-22T14:55:43 Environment:PROD Site:PARKES Server:NTR01 Version:6.0.10.10009]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
NSW,103,Banks,45,Hurstville Grove,20888,PARSONS,Michael,2,N,N,ON,One Nation,32,1.37
NSW,103,Banks,45,Hurstville Grove,21087,MELHAM,Daryl,3,Y,Y,ALP,Labor,809,-13.48
NSW,103,Banks,45,Hurstville Grove,21561,DELEZIO,Ron,4,N,N,LP,Liberal,1243,13.5
NSW,103,Banks,45,Hurstville Grove,999,Informal,Informal,999,N,N,,Informal,129,1.25
NSW,103,Banks,2665,Hurstville North,20846,SPIGHT,Paul,1,N,N,GRN,The Greens,196,4.08
NSW,103,Banks,2665,Hurstville North,20888,PARSONS,Michael,2,N,N,ON,One Nation,30,1.47
NSW,103,Banks,2665,Hurstville North,21087,MELHAM,Daryl,3,Y,Y,ALP,Labor,912,-16.04
NSW,103,Banks,2665,Hurstville North,21561,DELEZIO,Ron,4,N,N,LP,Liberal,897,15.85
NSW,103,Banks,2665,Hurstville North,999,Informal,Informal,999,N,N,,Informal,278,2.34
NSW,103,Banks,34046,Hurstville PPVC,20846,SPIGHT,Paul,1,N,N,GRN,The Greens,363,2.35
NSW,103,Banks,34046,Hurstville PPVC,20888,PARSONS,Michael,2,N,N,ON,One Nation,67,1.62
NSW,103,Banks,34046,Hurstville PPVC,21087,MELHAM,Daryl,3,Y,Y,ALP,Labor,1824,-12.49
NSW,103,Banks,34046,Hurstville PPVC,21561,DELEZIO,Ron,4,N,N,LP,Liberal,1874,14.38
NSW,103,Banks,34046,Hurstville PPVC,999,Informal,Informal,999,N,N,,Informal,494,6.22
NSW,103,Banks,4,Lugarno,20846,SPIGHT,Paul,1,N,N,GRN,The Greens,207,1.96
NSW,103,Banks,4,Lugarno,20888,PARSONS,Michael,2,N,N,ON,One Nation,41,1.42
NSW,103,Banks,4,Lugarno,21087,MELHAM,Daryl,3,Y,Y,ALP,Labor,859,-5.8
NSW,103,Banks,4,Lugarno,21561,DELEZIO,Ron,4,N,N,LP,Liberal,1787,6.97
NSW,103,Banks,4,Lugarno,999,Informal,Informal,999,N,N,,Informal,148,0.27
NSW,103,Banks,55,Mortdale Central,20846,SPIGHT,Paul,1,N,N,GRN,The Greens,212,4.69
NSW,103,Banks,55,Mortdale Central,20888,PARSONS,Michael,2,N,N,ON,One Nation,33,1.89
NSW,103,Banks,55,Mortdale Central,21087,MELHAM,Daryl,3,Y,Y,ALP,Labor,803,-9.1
NSW,103,Banks,55,Mortdale Central,21561,DELEZIO,Ron,4,N,N,LP,Liberal,702,5.87
NSW,103,Banks,55,Mortdale Central,999,Informal,Informal,999,N,N,,Informal,152,1.49
NSW,103,Banks,56,Mortdale East,20846,SPIGHT,Paul,1,N,N,GRN,The Greens,238,5.7
NSW,103,Banks,56,Mortdale East,20888,PARSONS,Michael,2,N,N,ON,One Nation,32,2.19
NSW,103,Banks,56,Mortdale East,21087,MELHAM,Daryl,3,Y,Y,ALP,Labor,591,-11.15
NSW,103,Banks,56,Mortdale East,21561,DELEZIO,Ron,4,N,N,LP,Liberal,599,6.53
NSW,103,Banks,56,Mortdale East,999,Informal,Informal,999,N,N,,Informal,94,2.74
NSW,103,Banks,57,Mortdale Heights,20846,SPIGHT,Paul,1,N,N,GRN,The Greens,77,1.86
NSW,103,Banks,57,Mortdale Heights,20888,PARSONS,Michael,2,N,N,ON,One Nation,23,2.17
NSW,103,Banks,57,Mortdale Heights,21087,MELHAM,Daryl,3,Y,Y,ALP,Labor,447,-6.29
NSW,103,Banks,57,Mortdale Heights,21561,DELEZIO,Ron,4,N,N,LP,Liberal,515,5.3
NSW,103,Banks,57,Mortdale Heights,999,Informal,Informal,999,N,N,,Informal,71,2.68
NSW,103,Banks,5,Mortdale West,20846,SPIGHT,Paul,1,N,N,GRN,The Greens,178,2.51
NSW,103,Banks,5,Mortdale West,20888,PARSONS,Michael,2,N,N,ON,One Nation,55,2.63
NSW,103,Banks,5,Mortdale West,21087,MELHAM,Daryl,3,Y,Y,ALP,Labor,963,-9.57
NSW,103,Banks,5,Mortdale West,21561,DELEZIO,Ron,4,N,N,LP,Liberal,893,9
NSW,103,Banks,5,Mortdale West,999,Informal,Informal,999,N,N,,Informal,154,1.16
NSW,103,Banks,6,Narwee,20846,SPIGHT,Paul,1,N,N,GRN,The Greens,236,3.84
NSW,103,Banks,6,Narwee,20888,PARSONS,Michael,2,N,N,ON,One Nation,33,1.23
NSW,103,Banks,6,Narwee,21087,MELHAM,Daryl,3,Y,Y,ALP,Labor,1311,-10.85
NSW,103,Banks,6,Narwee,21561,DELEZIO,Ron,4,N,N,LP,Liberal,1100,11.23
NSW,103,Banks,6,Narwee,999,Informal,Informal,999,N,N,,Informal,263,1.68
NSW,103,Banks,58,Oatley,20846,SPIGHT,Paul,1,N,N,GRN,The Greens,340,2.7
NSW,103,Banks,58,Oatley,20888,PARSONS,Michael,2,N,N,ON,One Nation,39,1.46
NSW,103,Banks,58,Oatley,21087,MELHAM,Daryl,3,Y,Y,ALP,Labor,850,-10.1
NSW,103,Banks,58,Oatley,21561,DELEZIO,Ron,4,N,N,LP,Liberal,1434,9.44
NSW,103,Banks,58,Oatley,999,Informal,Informal,999,N,N,,Informal,134,1.54
NSW,103,Banks,59,Oatley West,20846,SPIGHT,Paul,1,N,N,GRN,The Greens,280,0.63
NSW,103,Banks,59,Oatley West,20888,PARSONS,Michael,2,N,N,ON,One Nation,30,1.22
NSW,103,Banks,59,Oatley West,21087,MELHAM,Daryl,3,Y,Y,ALP,Labor,855,-4.99
NSW,103,Banks,59,Oatley West,21561,DELEZIO,Ron,4,N,N,LP,Liberal,1296,6.43
NSW,103,Banks,59,Oatley West,999,Informal,Informal,999,N,N,,Informal,134,2.2
NSW,103,Banks,7,Padstow,20846,SPIGHT,Paul,1,N,N,GRN,The Greens,230,2.57
NSW,103,Banks,7,Padstow,20888,PARSONS,Michael,2,N,N,ON,One Nation,65,2.24
NSW,103,Banks,7,Padstow,21087,MELHAM,Daryl,3,Y,Y,ALP,Labor,1458,-7.99
NSW,103,Banks,7,Padstow,21561,DELEZIO,Ron,4,N,N,LP,Liberal,1152,10.04
NSW,103,Banks,7,Padstow,999,Informal,Informal,999,N,N,,Informal,327,4.47
NSW,103,Banks,8,Padstow East,20846,SPIGHT,Paul,1,N,N,GRN,The Greens,94,2.49
NSW,103,Banks,8,Padstow East,20888,PARSONS,Michael,2,N,N,ON,One Nation,25,2.01
NSW,103,Banks,8,Padstow East,21087,MELHAM,Daryl,3,Y,Y,ALP,Labor,600,-7.26
NSW,103,Banks,8,Padstow East,21561,DELEZIO,Ron,4,N,N,LP,Liberal,524,11.75
NSW,103,Banks,8,Padstow East,999,Informal,Informal,999,N,N,,Informal,104,2.07
NSW,103,Banks,9,Padstow North,20846,SPIGHT,Paul,1,N,N,GRN,The Greens,93,2.64
NSW,103,Banks,9,Padstow North,20888,PARSONS,Michael,2,N,N,ON,One Nation,40,3.01
NSW,103,Banks,9,Padstow North,21087,MELHAM,Daryl,3,Y,Y,ALP,Labor,673,-7.4
