2010 Federal Election House of Representatives First Preferences By Candidate By Polling Place for QLD [Event:15508 Phase:FinalResults Generated:2013-01-22T15:02:27 Cycle:109e02bb-5f15-4808-984f-b47255b191fb Created:2013-01-22T14:55:43 Environment:PROD Site:PARKES Server:NTR01 Version:6.0.10.10009]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
QLD,304,Blair,6377,North Booval,20743,ZABEL,Neil Leslie,1,N,N,LNQ,Liberal National Party of Queensland,432,-3.95
QLD,304,Blair,6377,North Booval,21577,OLYSLAGERS,Joshua,2,N,N,FFP,Family First,83,3.87
QLD,304,Blair,6377,North Booval,21570,NEUMANN,Shayne Kenneth,3,Y,Y,ALP,Australian Labor Party,691,-10.86
QLD,304,Blair,6377,North Booval,20750,KING,Brad,4,N,N,IND,Independent,79,5.35
QLD,304,Blair,6377,North Booval,21575,PETERSEN,Patricia May,5,N,N,GRN,The Greens,191,7.68
QLD,304,Blair,6377,North Booval,999,Informal,Informal,999,N,N,,Informal,100,2.15
QLD,304,Blair,6378,North Ipswich,20743,ZABEL,Neil Leslie,1,N,N,LNQ,Liberal National Party of Queensland,289,-3.04
QLD,304,Blair,6378,North Ipswich,21577,OLYSLAGERS,Joshua,2,N,N,FFP,Family First,36,2.67
QLD,304,Blair,6378,North Ipswich,21570,NEUMANN,Shayne Kenneth,3,Y,Y,ALP,Australian Labor Party,483,-10.23
QLD,304,Blair,6378,North Ipswich,20750,KING,Brad,4,N,N,IND,Independent,43,4.37
QLD,304,Blair,6378,North Ipswich,21575,PETERSEN,Patricia May,5,N,N,GRN,The Greens,133,8.89
QLD,304,Blair,6378,North Ipswich,999,Informal,Informal,999,N,N,,Informal,56,0.06
QLD,304,Blair,6371,One Mile,20743,ZABEL,Neil Leslie,1,N,N,LNQ,Liberal National Party of Queensland,323,-2.65
QLD,304,Blair,6371,One Mile,21577,OLYSLAGERS,Joshua,2,N,N,FFP,Family First,67,3.48
QLD,304,Blair,6371,One Mile,21570,NEUMANN,Shayne Kenneth,3,Y,Y,ALP,Australian Labor Party,588,-12.01
