2010 Federal Election House of Representatives First Preferences By Candidate By Polling Place for TAS [Event:15508 Phase:FinalResults Generated:2013-01-22T15:02:24 Cycle:109e02bb-5f15-4808-984f-b47255b191fb Created:2013-01-22T14:55:43 Environment:PROD Site:PARKES Server:NTR01 Version:6.0.10.10009]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
TAS,192,Bass,8330,South Launceston,999,Informal,Informal,999,N,N,,Informal,11,0.31
TAS,192,Bass,33647,Special Hospital Team 1,21024,TITMUS,Steve,1,N,N,LP,Liberal,142,0.38
TAS,192,Bass,33647,Special Hospital Team 1,21013,LYONS,Geoff,2,Y,N,ALP,Australian Labor Party,87,4.85
TAS,192,Bass,33647,Special Hospital Team 1,20780,COLGRAVE,Sancia Geraldine,3,N,N,GRN,Australian Greens,10,-1.17
TAS,192,Bass,33647,Special Hospital Team 1,21751,WATTS,Adrian,4,N,N,CEC,Citizens Electoral Council,3,-0.53
TAS,192,Bass,33647,Special Hospital Team 1,999,Informal,Informal,999,N,N,,Informal,12,-0.31
TAS,192,Bass,33894,Special Hospital Team 2,21024,TITMUS,Steve,1,N,N,LP,Liberal,87,-4.32
TAS,192,Bass,33894,Special Hospital Team 2,21013,LYONS,Geoff,2,Y,N,ALP,Australian Labor Party,64,8.21
TAS,192,Bass,33894,Special Hospital Team 2,20780,COLGRAVE,Sancia Geraldine,3,N,N,GRN,Australian Greens,11,1.45
TAS,192,Bass,33894,Special Hospital Team 2,21751,WATTS,Adrian,4,N,N,CEC,Citizens Electoral Council,0,-1.53
TAS,192,Bass,33894,Special Hospital Team 2,999,Informal,Informal,999,N,N,,Informal,8,-0.36
TAS,192,Bass,33895,Special Hospital Team 3,21024,TITMUS,Steve,1,N,N,LP,Liberal,51,2.38
TAS,192,Bass,33895,Special Hospital Team 3,21013,LYONS,Geoff,2,Y,N,ALP,Australian Labor Party,27,1.19
TAS,192,Bass,33895,Special Hospital Team 3,20780,COLGRAVE,Sancia Geraldine,3,N,N,GRN,Australian Greens,3,-1.19
TAS,192,Bass,33895,Special Hospital Team 3,21751,WATTS,Adrian,4,N,N,CEC,Citizens Electoral Council,3,2.38
TAS,192,Bass,33895,Special Hospital Team 3,999,Informal,Informal,999,N,N,,Informal,5,0
TAS,192,Bass,33896,Special Hospital Team 4,21024,TITMUS,Steve,1,N,N,LP,Liberal,182,1.27
