2010 Federal Election House of Representatives First Preferences By Candidate By Polling Place for WA [Event:15508 Phase:FinalResults Generated:2013-01-22T15:02:26 Cycle:109e02bb-5f15-4808-984f-b47255b191fb Created:2013-01-22T14:55:43 Environment:PROD Site:PARKES Server:NTR01 Version:6.0.10.10009]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
WA,235,Brand,11896,Leda,21242,BURDETT,Robert,3,N,N,CDP,Christian Democratic Party,60,0.7
WA,235,Brand,11896,Leda,21275,NEWHOUSE,Andrew,4,N,N,FFP,Family First,52,0.33
WA,235,Brand,11896,Leda,20909,GRAY,Gary,5,Y,Y,ALP,Australian Labor Party,887,-10.16
WA,235,Brand,11896,Leda,999,Informal,Informal,999,N,N,,Informal,104,0.89
WA,235,Brand,7490,Madora Bay,20799,JECKS,Dawn,1,N,N,GRN,The Greens,82,5.46
WA,235,Brand,7490,Madora Bay,20857,GORDIN,Donna,2,N,N,LP,Liberal,295,-2.28
WA,235,Brand,7490,Madora Bay,21242,BURDETT,Robert,3,N,N,CDP,Christian Democratic Party,13,1.3
WA,235,Brand,7490,Madora Bay,21275,NEWHOUSE,Andrew,4,N,N,FFP,Family First,17,1.94
WA,235,Brand,7490,Madora Bay,20909,GRAY,Gary,5,Y,Y,ALP,Australian Labor Party,226,-4
WA,235,Brand,7490,Madora Bay,999,Informal,Informal,999,N,N,,Informal,31,1.41
WA,235,Brand,11897,Meadow Springs,20799,JECKS,Dawn,1,N,N,GRN,The Greens,203,3.08
WA,235,Brand,11897,Meadow Springs,20857,GORDIN,Donna,2,N,N,LP,Liberal,879,-0.09
WA,235,Brand,11897,Meadow Springs,21242,BURDETT,Robert,3,N,N,CDP,Christian Democratic Party,29,-0.03
WA,235,Brand,11897,Meadow Springs,21275,NEWHOUSE,Andrew,4,N,N,FFP,Family First,51,0.52
WA,235,Brand,11897,Meadow Springs,20909,GRAY,Gary,5,Y,Y,ALP,Australian Labor Party,702,-1.3
WA,235,Brand,11897,Meadow Springs,999,Informal,Informal,999,N,N,,Informal,89,1.2
WA,235,Brand,33073,Meadow Springs North,20799,JECKS,Dawn,1,N,N,GRN,The Greens,56,1.41
WA,235,Brand,33073,Meadow Springs North,20857,GORDIN,Donna,2,N,N,LP,Liberal,588,2.69
WA,235,Brand,33073,Meadow Springs North,21242,BURDETT,Robert,3,N,N,CDP,Christian Democratic Party,12,-0.23
WA,235,Brand,33073,Meadow Springs North,21275,NEWHOUSE,Andrew,4,N,N,FFP,Family First,18,0.66
WA,235,Brand,33073,Meadow Springs North,20909,GRAY,Gary,5,Y,Y,ALP,Australian Labor Party,313,-3.46
WA,235,Brand,33073,Meadow Springs North,999,Informal,Informal,999,N,N,,Informal,31,0.32
WA,235,Brand,7496,Medina,20799,JECKS,Dawn,1,N,N,GRN,The Greens,380,10.34
WA,235,Brand,7496,Medina,20857,GORDIN,Donna,2,N,N,LP,Liberal,484,2.26
WA,235,Brand,7496,Medina,21242,BURDETT,Robert,3,N,N,CDP,Christian Democratic Party,33,0.14
WA,235,Brand,7496,Medina,21275,NEWHOUSE,Andrew,4,N,N,FFP,Family First,64,0.34
WA,235,Brand,7496,Medina,20909,GRAY,Gary,5,Y,Y,ALP,Australian Labor Party,922,-9.42
WA,235,Brand,7496,Medina,999,Informal,Informal,999,N,N,,Informal,138,1.96
WA,235,Brand,7501,Parmelia,20799,JECKS,Dawn,1,N,N,GRN,The Greens,338,7.69
WA,235,Brand,7501,Parmelia,20857,GORDIN,Donna,2,N,N,LP,Liberal,561,4.6
WA,235,Brand,7501,Parmelia,21242,BURDETT,Robert,3,N,N,CDP,Christian Democratic Party,45,0.66
WA,235,Brand,7501,Parmelia,21275,NEWHOUSE,Andrew,4,N,N,FFP,Family First,49,0.17
WA,235,Brand,7501,Parmelia,20909,GRAY,Gary,5,Y,Y,ALP,Australian Labor Party,918,-10.29
WA,235,Brand,7501,Parmelia,999,Informal,Informal,999,N,N,,Informal,128,1.32
WA,235,Brand,13694,Perth (Brand),20799,JECKS,Dawn,1,N,N,GRN,The Greens,10,19.26
WA,235,Brand,13694,Perth (Brand),20857,GORDIN,Donna,2,N,N,LP,Liberal,12,-8.09
WA,235,Brand,13694,Perth (Brand),21242,BURDETT,Robert,3,N,N,CDP,Christian Democratic Party,3,2.98
WA,235,Brand,13694,Perth (Brand),21275,NEWHOUSE,Andrew,4,N,N,FFP,Family First,1,2.33
WA,235,Brand,13694,Perth (Brand),20909,GRAY,Gary,5,Y,Y,ALP,Australian Labor Party,17,-12.47
WA,235,Brand,13694,Perth (Brand),999,Informal,Informal,999,N,N,,Informal,4,4.66
WA,235,Brand,31674,Port Kennedy,20799,JECKS,Dawn,1,N,N,GRN,The Greens,406,4.93
WA,235,Brand,31674,Port Kennedy,20857,GORDIN,Donna,2,N,N,LP,Liberal,1138,2.04
WA,235,Brand,31674,Port Kennedy,21242,BURDETT,Robert,3,N,N,CDP,Christian Democratic Party,73,-0.29
WA,235,Brand,31674,Port Kennedy,21275,NEWHOUSE,Andrew,4,N,N,FFP,Family First,95,1.94
WA,235,Brand,31674,Port Kennedy,20909,GRAY,Gary,5,Y,Y,ALP,Australian Labor Party,1137,-6.58
WA,235,Brand,31674,Port Kennedy,999,Informal,Informal,999,N,N,,Informal,167,1.73
WA,235,Brand,34336,Port Kennedy East,20799,JECKS,Dawn,1,N,N,GRN,The Greens,197,5.77
WA,235,Brand,34336,Port Kennedy East,20857,GORDIN,Donna,2,N,N,LP,Liberal,597,1.6
WA,235,Brand,34336,Port Kennedy East,21242,BURDETT,Robert,3,N,N,CDP,Christian Democratic Party,36,-0.11
WA,235,Brand,34336,Port Kennedy East,21275,NEWHOUSE,Andrew,4,N,N,FFP,Family First,47,1.71
WA,235,Brand,34336,Port Kennedy East,20909,GRAY,Gary,5,Y,Y,ALP,Australian Labor Party,581,-7.32
WA,235,Brand,34336,Port Kennedy East,999,Informal,Informal,999,N,N,,Informal,84,1.66
WA,235,Brand,46674,Prison Mobile Team 1,20799,JECKS,Dawn,1,N,N,GRN,The Greens,0,0
WA,235,Brand,46674,Prison Mobile Team 1,20857,GORDIN,Donna,2,N,N,LP,Liberal,0,0
WA,235,Brand,46674,Prison Mobile Team 1,21242,BURDETT,Robert,3,N,N,CDP,Christian Democratic Party,0,0
WA,235,Brand,46674,Prison Mobile Team 1,21275,NEWHOUSE,Andrew,4,N,N,FFP,Family First,0,0
WA,235,Brand,46674,Prison Mobile Team 1,20909,GRAY,Gary,5,Y,Y,ALP,Australian Labor Party,0,0
WA,235,Brand,46674,Prison Mobile Team 1,999,Informal,Informal,999,N,N,,Informal,0,0
WA,235,Brand,7503,Rockingham,20799,JECKS,Dawn,1,N,N,GRN,The Greens,409,5.6
WA,235,Brand,7503,Rockingham,20857,GORDIN,Donna,2,N,N,LP,Liberal,1050,1.96
WA,235,Brand,7503,Rockingham,21242,BURDETT,Robert,3,N,N,CDP,Christian Democratic Party,59,0.05
WA,235,Brand,7503,Rockingham,21275,NEWHOUSE,Andrew,4,N,N,FFP,Family First,56,0.53
WA,235,Brand,7503,Rockingham,20909,GRAY,Gary,5,Y,Y,ALP,Australian Labor Party,1154,-6.12
WA,235,Brand,7503,Rockingham,999,Informal,Informal,999,N,N,,Informal,187,1.44
WA,235,Brand,7504,Rockingham Beach,20799,JECKS,Dawn,1,N,N,GRN,The Greens,238,4.82
WA,235,Brand,7504,Rockingham Beach,20857,GORDIN,Donna,2,N,N,LP,Liberal,836,1.34
WA,235,Brand,7504,Rockingham Beach,21242,BURDETT,Robert,3,N,N,CDP,Christian Democratic Party,32,0.06
WA,235,Brand,7504,Rockingham Beach,21275,NEWHOUSE,Andrew,4,N,N,FFP,Family First,29,-0.06
WA,235,Brand,7504,Rockingham Beach,20909,GRAY,Gary,5,Y,Y,ALP,Australian Labor Party,757,-4.57
WA,235,Brand,7504,Rockingham Beach,999,Informal,Informal,999,N,N,,Informal,126,3.08
WA,235,Brand,34335,Rockingham Central,20799,JECKS,Dawn,1,N,N,GRN,The Greens,177,6.07
WA,235,Brand,34335,Rockingham Central,20857,GORDIN,Donna,2,N,N,LP,Liberal,332,-1.98
WA,235,Brand,34335,Rockingham Central,21242,BURDETT,Robert,3,N,N,CDP,Christian Democratic Party,21,-0.64
WA,235,Brand,34335,Rockingham Central,21275,NEWHOUSE,Andrew,4,N,N,FFP,Family First,28,1.24
WA,235,Brand,34335,Rockingham Central,20909,GRAY,Gary,5,Y,Y,ALP,Australian Labor Party,533,-2.53
WA,235,Brand,34335,Rockingham Central,999,Informal,Informal,999,N,N,,Informal,61,1.64
WA,235,Brand,58768,Rockingham PPVC,20799,JECKS,Dawn,1,N,N,GRN,The Greens,1043,7.18
WA,235,Brand,58768,Rockingham PPVC,20857,GORDIN,Donna,2,N,N,LP,Liberal,2984,-2.73
WA,235,Brand,58768,Rockingham PPVC,21242,BURDETT,Robert,3,N,N,CDP,Christian Democratic Party,115,-0.42
WA,235,Brand,58768,Rockingham PPVC,21275,NEWHOUSE,Andrew,4,N,N,FFP,Family First,197,1.14
WA,235,Brand,58768,Rockingham PPVC,20909,GRAY,Gary,5,Y,Y,ALP,Australian Labor Party,3264,-2.49
WA,235,Brand,58768,Rockingham PPVC,999,Informal,Informal,999,N,N,,Informal,325,2.08
WA,235,Brand,32166,Rottnest (Brand),20799,JECKS,Dawn,1,N,N,GRN,The Greens,2,8.33
WA,235,Brand,32166,Rottnest (Brand),20857,GORDIN,Donna,2,N,N,LP,Liberal,5,2.78
WA,235,Brand,32166,Rottnest (Brand),21242,BURDETT,Robert,3,N,N,CDP,Christian Democratic Party,0,0
WA,235,Brand,32166,Rottnest (Brand),21275,NEWHOUSE,Andrew,4,N,N,FFP,Family First,0,-2.78
WA,235,Brand,32166,Rottnest (Brand),20909,GRAY,Gary,5,Y,Y,ALP,Australian Labor Party,2,0
WA,235,Brand,32166,Rottnest (Brand),999,Informal,Informal,999,N,N,,Informal,0,-7.69
WA,235,Brand,7507,Safety Bay,20799,JECKS,Dawn,1,N,N,GRN,The Greens,475,6
WA,235,Brand,7507,Safety Bay,20857,GORDIN,Donna,2,N,N,LP,Liberal,1238,0.13
WA,235,Brand,7507,Safety Bay,21242,BURDETT,Robert,3,N,N,CDP,Christian Democratic Party,91,-0.14
WA,235,Brand,7507,Safety Bay,21275,NEWHOUSE,Andrew,4,N,N,FFP,Family First,64,0.9
WA,235,Brand,7507,Safety Bay,20909,GRAY,Gary,5,Y,Y,ALP,Australian Labor Party,1125,-5.41
WA,235,Brand,7507,Safety Bay,999,Informal,Informal,999,N,N,,Informal,142,0.03
WA,235,Brand,7508,Safety Bay Central,20799,JECKS,Dawn,1,N,N,GRN,The Greens,324,3.41
WA,235,Brand,7508,Safety Bay Central,20857,GORDIN,Donna,2,N,N,LP,Liberal,985,3.25
WA,235,Brand,7508,Safety Bay Central,21242,BURDETT,Robert,3,N,N,CDP,Christian Democratic Party,42,0.1
WA,235,Brand,7508,Safety Bay Central,21275,NEWHOUSE,Andrew,4,N,N,FFP,Family First,32,0.58
WA,235,Brand,7508,Safety Bay Central,20909,GRAY,Gary,5,Y,Y,ALP,Australian Labor Party,889,-5.71
WA,235,Brand,7508,Safety Bay Central,999,Informal,Informal,999,N,N,,Informal,123,0.72
WA,235,Brand,32057,Secret Harbour,20799,JECKS,Dawn,1,N,N,GRN,The Greens,443,4.47
WA,235,Brand,32057,Secret Harbour,20857,GORDIN,Donna,2,N,N,LP,Liberal,1494,-0.32
WA,235,Brand,32057,Secret Harbour,21242,BURDETT,Robert,3,N,N,CDP,Christian Democratic Party,82,1.11
WA,235,Brand,32057,Secret Harbour,21275,NEWHOUSE,Andrew,4,N,N,FFP,Family First,71,1.12
WA,235,Brand,32057,Secret Harbour,20909,GRAY,Gary,5,Y,Y,ALP,Australian Labor Party,1092,-4.86
WA,235,Brand,32057,Secret Harbour,999,Informal,Informal,999,N,N,,Informal,177,2.04
WA,235,Brand,7510,Singleton,20799,JECKS,Dawn,1,N,N,GRN,The Greens,216,6.47
WA,235,Brand,7510,Singleton,20857,GORDIN,Donna,2,N,N,LP,Liberal,519,0.66
WA,235,Brand,7510,Singleton,21242,BURDETT,Robert,3,N,N,CDP,Christian Democratic Party,12,-1.15
WA,235,Brand,7510,Singleton,21275,NEWHOUSE,Andrew,4,N,N,FFP,Family First,40,1.31
WA,235,Brand,7510,Singleton,20909,GRAY,Gary,5,Y,Y,ALP,Australian Labor Party,480,-5.19
WA,235,Brand,7510,Singleton,999,Informal,Informal,999,N,N,,Informal,67,2.4
WA,235,Brand,34077,Special Hospital Team 1,20799,JECKS,Dawn,1,N,N,GRN,The Greens,23,6.28
