2010 Federal Election House of Representatives First Preferences By Candidate By Polling Place for VIC [Event:15508 Phase:FinalResults Generated:2013-01-22T15:02:29 Cycle:109e02bb-5f15-4808-984f-b47255b191fb Created:2013-01-22T14:55:43 Environment:PROD Site:PARKES Server:NTR01 Version:6.0.10.10009]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
VIC,197,Aston,31619,Special Hospital Team 1,21092,EVANS,Rupert,2,N,N,ALP,Australian Labor Party,18,3.32
VIC,197,Aston,31619,Special Hospital Team 1,21084,TUDGE,Alan,3,Y,N,LP,Liberal,31,-14.66
VIC,197,Aston,31619,Special Hospital Team 1,21165,CRAIG,Salore,4,N,N,GRN,Australian Greens,5,7.01
VIC,197,Aston,31619,Special Hospital Team 1,999,Informal,Informal,999,N,N,,Informal,4,-0.52
VIC,197,Aston,31620,Special Hospital Team 2,21100,HANNA,Rachel,1,N,N,FFP,Family First,3,1.31
VIC,197,Aston,31620,Special Hospital Team 2,21092,EVANS,Rupert,2,N,N,ALP,Australian Labor Party,30,-0.61
VIC,197,Aston,31620,Special Hospital Team 2,21084,TUDGE,Alan,3,Y,N,LP,Liberal,77,0.81
VIC,197,Aston,31620,Special Hospital Team 2,21165,CRAIG,Salore,4,N,N,GRN,Australian Greens,7,4.73
VIC,197,Aston,31620,Special Hospital Team 2,999,Informal,Informal,999,N,N,,Informal,10,1.99
VIC,197,Aston,2969,Studfield East,21100,HANNA,Rachel,1,N,N,FFP,Family First,129,0.14
VIC,197,Aston,2969,Studfield East,21092,EVANS,Rupert,2,N,N,ALP,Australian Labor Party,1104,-0.47
VIC,197,Aston,2969,Studfield East,21084,TUDGE,Alan,3,Y,N,LP,Liberal,1090,-2.1
VIC,197,Aston,2969,Studfield East,21165,CRAIG,Salore,4,N,N,GRN,Australian Greens,246,4.08
VIC,197,Aston,2969,Studfield East,999,Informal,Informal,999,N,N,,Informal,151,2.79
VIC,197,Aston,2970,Templeton,21100,HANNA,Rachel,1,N,N,FFP,Family First,65,0.3
VIC,197,Aston,2970,Templeton,21092,EVANS,Rupert,2,N,N,ALP,Australian Labor Party,748,-4.6
VIC,197,Aston,2970,Templeton,21084,TUDGE,Alan,3,Y,N,LP,Liberal,868,-0.33
VIC,197,Aston,2970,Templeton,21165,CRAIG,Salore,4,N,N,GRN,Australian Greens,190,6.38
VIC,197,Aston,2970,Templeton,999,Informal,Informal,999,N,N,,Informal,85,1.02
VIC,197,Aston,3582,Vermont,21100,HANNA,Rachel,1,N,N,FFP,Family First,30,1.45
VIC,197,Aston,3582,Vermont,21092,EVANS,Rupert,2,N,N,ALP,Australian Labor Party,270,-1.02
VIC,197,Aston,3582,Vermont,21084,TUDGE,Alan,3,Y,N,LP,Liberal,361,-5.06
VIC,197,Aston,3582,Vermont,21165,CRAIG,Salore,4,N,N,GRN,Australian Greens,89,6.2
VIC,197,Aston,3582,Vermont,999,Informal,Informal,999,N,N,,Informal,23,0.09
VIC,197,Aston,2971,Wantirna,21100,HANNA,Rachel,1,N,N,FFP,Family First,120,2.86
VIC,197,Aston,2971,Wantirna,21092,EVANS,Rupert,2,N,N,ALP,Australian Labor Party,992,0.42
VIC,197,Aston,2971,Wantirna,21084,TUDGE,Alan,3,Y,N,LP,Liberal,1136,-7.02
VIC,197,Aston,2971,Wantirna,21165,CRAIG,Salore,4,N,N,GRN,Australian Greens,245,5.48
VIC,197,Aston,2971,Wantirna,999,Informal,Informal,999,N,N,,Informal,138,2.27
VIC,197,Aston,2973,Wantirna Central,21100,HANNA,Rachel,1,N,N,FFP,Family First,94,0.59
VIC,197,Aston,2973,Wantirna Central,21092,EVANS,Rupert,2,N,N,ALP,Australian Labor Party,766,1.88
VIC,197,Aston,2973,Wantirna Central,21084,TUDGE,Alan,3,Y,N,LP,Liberal,987,-4.5
VIC,197,Aston,2973,Wantirna Central,21165,CRAIG,Salore,4,N,N,GRN,Australian Greens,178,3.29
VIC,197,Aston,2973,Wantirna Central,999,Informal,Informal,999,N,N,,Informal,84,2.43
VIC,197,Aston,2972,Wantirna Heights,21100,HANNA,Rachel,1,N,N,FFP,Family First,64,2.09
VIC,197,Aston,2972,Wantirna Heights,21092,EVANS,Rupert,2,N,N,ALP,Australian Labor Party,429,-1.21
VIC,197,Aston,2972,Wantirna Heights,21084,TUDGE,Alan,3,Y,N,LP,Liberal,567,-2.79
VIC,197,Aston,2972,Wantirna Heights,21165,CRAIG,Salore,4,N,N,GRN,Australian Greens,109,3.07
VIC,197,Aston,2972,Wantirna Heights,999,Informal,Informal,999,N,N,,Informal,50,1.87
VIC,197,Aston,38310,Wantirna PPVC,21100,HANNA,Rachel,1,N,N,FFP,Family First,64,0.46
